date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2020-06-24,1927,213326.59919999997,376436.1744,0.18,184423.4392,inflation,661.0,0.14,62436.1452,52563.8542,709.28,68299.231,59,0,55020.622800000005,198090.37819999998,Salary,90323.2616,Transportation,Positive,65.2,Low,0.0,0
2020-07-24,1404,224500.419,318528.78199999995,0.22,214015.48739999998,normal,696.0,0.49,75353.90719999999,46207.818799999994,443.29999999999995,193945.5232,26,0,28328.6432,134747.2412,Mixed,88280.5352,Transportation,Negative,84.2,Low,0.0,0
2020-08-23,1660,480829.778,139477.2522,0.25,264861.1108,recession,616.0,0.32,72051.3222,33565.789399999994,620.62,119521.65939999999,77,1,41387.374599999996,202542.88339999996,Freelance,110465.927,Rent,Negative,9.6,Medium,341352.5258,1
2020-09-22,1181,266827.5896,252493.9274,0.29,277302.7686,normal,633.0,0.45,24431.1496,54414.1884,709.28,46418.82959999999,39,0,51873.192800000004,172375.4318,Freelance,124156.80419999998,Healthcare,Neutral,4.9,Medium,14333.662199999999,0
2020-10-22,1361,356572.788,321629.2222,0.18,208742.8772,inflation,680.0,0.27,55549.922999999995,42355.5418,531.96,199814.81519999998,97,0,58910.137,219113.43739999997,Freelance,101010.33799999999,Entertainment,Positive,92.1,Low,34943.5658,0
2020-11-21,1113,365036.2716,241918.5626,0.33,253022.341,normal,639.0,0.15,47260.212999999996,55773.3462,265.98,109981.8434,94,0,66174.9374,172877.2474,Salary,82626.687,Entertainment,Positive,2.2,Low,123117.709,0
2020-12-21,1461,196829.633,249933.4266,0.37,313691.4924,inflation,620.0,0.18,20112.520999999997,20355.4494,265.98,145604.5448,62,0,13273.2886,144019.304,Salary,138260.837,Rent,Positive,78.1,Low,0.0,0
2021-01-20,1462,340868.4422,223148.354,0.39,290364.1598,inflation,673.0,0.29,45204.1876,33777.6868,709.28,59430.571200000006,25,0,55228.97379999999,234303.55519999997,Salary,81268.4158,Transportation,Negative,10.4,Medium,117720.0882,0
2021-02-19,1701,245524.3648,380210.43059999996,0.22,297847.06379999995,normal,763.0,0.47,43258.1006,35720.227399999996,709.28,89951.77620000001,23,0,74110.894,225314.3178,Salary,160614.68279999998,Rent,Neutral,4.6,Low,0.0,0
2021-03-21,1722,423214.077,214450.80800000002,0.28,242109.1816,normal,689.0,0.24,23971.0042,47459.698,177.32,70595.525,38,0,50091.1268,191181.99099999998,Salary,167046.9658,Healthcare,Neutral,52.9,Low,208763.269,0
2021-04-20,1369,507928.70699999994,300070.6566,0.23,301392.5772,normal,669.0,0.15,44737.836,35179.4014,177.32,131627.2958,97,0,36198.9914,173078.5056,Freelance,86489.6032,Insurance,Positive,75.8,High,207858.0504,0
2021-05-20,1549,413882.61199999996,196193.9408,0.1,257648.61980000001,recession,769.0,0.13,70719.64899999999,14366.4664,797.9399999999999,13630.5884,78,0,60828.7394,282693.2966,Freelance,113424.5112,Groceries,Positive,3.1,High,217688.6712,0
2021-06-19,1422,261753.57779999997,223063.2404,0.06,258299.38419999997,recession,660.0,0.38,60536.1614,71798.6412,88.66,130285.87,20,0,82664.81079999999,125468.9722,Salary,81956.41739999999,Education,Positive,33.3,High,38690.3374,0
2021-07-19,1642,320049.301,184289.5626,0.05,215036.85059999998,normal,818.0,0.23,42494.738,37712.4176,354.64,66370.876,31,0,53627.7742,218742.8386,Salary,133239.1346,Investments,Positive,16.5,Low,135759.7384,0
2021-08-18,1666,437656.791,352435.0258,0.08,249803.983,normal,686.0,0.41,76336.26,95261.6236,177.32,169587.0748,58,0,55784.872,195501.5062,Salary,90328.5812,Rent,Neutral,38.2,Low,85221.7652,0
2021-09-17,1352,223134.16839999997,152894.16999999998,0.23,233941.82239999998,inflation,753.0,0.39,45937.4058,68964.181,443.29999999999995,59081.250799999994,30,0,42450.407999999996,208016.7518,Salary,98913.52900000001,Transportation,Negative,88.2,Medium,70239.9984,0
2021-10-17,1891,306494.0736,286041.0982,0.33,242567.55379999997,normal,662.0,0.25,45194.435,52149.812000000005,265.98,149479.87339999998,70,0,44182.8244,206906.7286,Freelance,87718.4308,Insurance,Positive,13.1,Low,20452.9754,0
2021-11-16,1707,321564.5004,128760.03139999999,0.1,184199.1294,normal,799.0,0.36,40983.9716,31388.299799999997,88.66,95029.33439999999,71,0,26777.979799999997,186252.495,Salary,100285.98580000001,Rent,Neutral,94.4,High,192804.469,1
2021-12-16,1505,288781.57879999996,366713.71880000003,0.16,222200.5786,normal,747.0,0.31,52039.8736,9435.1972,709.28,145199.3686,20,0,23212.961199999998,162238.934,Mixed,26598.0,Dining Out,Neutral,27.4,High,0.0,0
2022-01-15,1421,302944.1272,199871.5576,0.16,270225.0408,recession,629.0,0.38,65429.3068,46435.674999999996,354.64,74738.6068,32,0,37222.127799999995,166009.6438,Freelance,174533.41619999998,Education,Positive,46.7,Low,103072.56959999999,0
2022-02-14,1895,460076.2452,153493.5116,0.34,200741.3122,inflation,688.0,0.14,33711.1918,85399.9718,88.66,68118.36459999999,96,0,47483.6362,140073.934,Salary,91711.6772,Dining Out,Negative,10.6,Low,306582.7336,1
2022-03-16,1038,267684.0452,315994.87919999997,0.2,281844.82039999997,normal,676.0,0.51,83848.4218,25096.9862,709.28,68779.76819999999,97,0,25667.956599999998,88660.0,Salary,54766.168600000005,Insurance,Negative,87.6,Medium,0.0,0
2022-04-15,1394,326823.8116,236519.1686,0.25,223711.345,recession,744.0,0.12,72115.1574,30279.163199999995,88.66,116799.79740000001,62,0,10164.869,227912.94239999997,Mixed,94695.08619999999,Healthcare,Positive,89.1,Low,90304.643,0
2022-05-15,1884,307401.952,305805.1854,0.26,257048.3916,inflation,638.0,0.22,59505.0456,45408.105599999995,177.32,83633.86459999999,69,0,47226.52219999999,166485.748,Salary,208209.144,Utilities,Positive,42.9,Low,1596.7666000000002,0
2022-06-14,1685,335313.8932,296489.67919999996,0.15,211502.863,normal,594.0,0.5,19354.478,12015.2032,620.62,18696.6208,29,0,48467.7622,184395.9546,Salary,64257.2216,Rent,Negative,88.8,Low,38824.214,0
2022-07-14,1427,302376.7032,203065.97739999997,0.09,223299.07599999997,recession,753.0,0.52,64748.397999999994,52426.4312,709.28,55063.179599999996,53,0,48645.0822,98985.3436,Salary,83747.3494,Transportation,Positive,80.9,Medium,99310.7258,0
2022-08-13,1949,302700.3122,248849.1148,0.29,153774.5638,inflation,749.0,0.53,81373.9212,38899.575,443.29999999999995,94140.96119999999,69,0,13635.908000000001,197122.21099999998,Salary,131659.2134,Transportation,Positive,74.1,Low,53851.1974,0
2022-09-12,1178,384769.32779999997,262011.57839999997,0.08,228992.8212,normal,617.0,0.24,21252.6886,35130.638399999996,443.29999999999995,53141.0308,96,0,35200.6798,211376.9658,Salary,111717.80619999999,Rent,Positive,95.0,Low,122757.74939999999,0
2022-10-12,1131,475441.0232,232323.7774,0.3,196964.39620000002,recession,668.0,0.16,32942.5096,30946.773,531.96,53328.1034,47,0,18000.6398,237316.22199999998,Salary,162082.8924,Education,Neutral,69.9,Medium,243117.2458,1
2022-11-11,1874,268691.2228,265768.98919999995,0.35,247209.7914,recession,648.0,0.21,40138.1552,61436.0604,443.29999999999995,0.0,60,0,38393.3264,144873.0998,Freelance,81286.1478,Entertainment,Positive,99.0,Low,2922.2336,0
2022-12-11,1083,351044.83699999994,342471.415,0.24,293307.6718,inflation,640.0,0.54,45565.0338,47677.8016,177.32,130417.08679999999,68,0,51818.223600000005,280987.4782,Salary,56148.378,Dining Out,Neutral,39.4,High,8573.422,0
2023-01-10,1044,361468.5932,279016.5664,0.12,220770.49279999998,normal,696.0,0.3,36841.7764,29953.781000000003,354.64,153255.01619999998,49,0,41088.5904,270481.2682,Salary,92709.9888,Dining Out,Negative,86.1,High,82452.02679999999,0
2023-02-09,1075,416030.84380000003,268547.5936,0.32,312275.5922,recession,744.0,0.47,79560.8242,4629.825199999999,797.9399999999999,128489.61839999999,59,0,34549.0288,223557.9632,Salary,160590.74459999998,Entertainment,Neutral,72.9,Medium,147483.2502,0
2023-03-11,1529,483963.0224,176756.1224,0.16,256639.669,inflation,720.0,0.31,37699.118599999994,34829.19439999999,88.66,42877.7492,74,0,28214.271800000002,145844.81339999998,Mixed,80736.4558,Investments,Positive,76.1,High,307206.89999999997,1
2023-04-10,1540,231517.858,288117.5154,0.13,173842.7548,inflation,714.0,0.11,29034.376800000002,48772.7526,797.9399999999999,125377.6524,78,0,56433.8632,223619.1386,Salary,92939.6182,Insurance,Positive,8.9,High,0.0,0
2023-05-10,1595,224301.82059999998,299719.563,0.27,256010.18300000002,recession,740.0,0.25,40461.7642,18867.7346,443.29999999999995,133181.5056,91,0,54509.9412,134788.02479999998,Mixed,134999.9222,Education,Positive,72.9,Medium,0.0,0
2023-06-09,1984,388032.0158,197209.98440000002,0.13,267723.9422,inflation,660.0,0.14,69083.872,68972.16040000001,443.29999999999995,94555.89,70,0,37593.6132,242567.55379999997,Salary,92545.96779999998,Healthcare,Positive,8.4,Low,190822.03139999998,0
2023-07-09,1551,234475.5556,260297.78059999997,0.07,259363.30419999998,normal,652.0,0.46,42455.7276,5262.857599999999,531.96,130366.5506,58,0,38045.7792,147028.4244,Salary,139096.9008,Investments,Positive,12.5,High,0.0,0
2023-08-08,1797,408086.02119999996,194588.3082,0.16,140425.02759999997,normal,635.0,0.54,60331.3568,58132.58879999999,443.29999999999995,149778.65759999998,35,0,76014.4242,88660.0,Salary,100289.5322,Rent,Negative,34.6,Medium,213497.71300000002,1
2023-09-07,1864,553571.7616,237848.18199999997,0.09,291137.27499999997,inflation,655.0,0.51,43094.966199999995,50024.6318,797.9399999999999,113211.72720000001,40,0,43978.9064,221202.26699999996,Freelance,111097.1862,Utilities,Positive,74.7,High,315723.5796,1
2023-10-07,1223,380440.06,314694.23699999996,0.09,163764.7726,normal,736.0,0.4,43051.5228,82676.3366,797.9399999999999,138838.9002,66,0,52531.93659999999,197715.34639999998,Salary,117369.88119999999,Entertainment,Negative,57.2,Low,65745.82299999999,0
2023-11-06,1506,391714.0656,205251.4464,0.12,280722.3848,recession,696.0,0.21,57816.0726,0.0,443.29999999999995,38898.6884,37,0,64092.314,297724.713,Salary,147528.4668,Education,Neutral,56.3,Low,186462.6192,0
2019-01-01,1653,501053.12399999995,302895.36419999995,0.11,191974.6114,normal,704.0,0.41,46207.818799999994,23792.7976,265.98,60277.2742,22,1,58598.9404,88660.0,Salary,87272.471,Insurance,Positive,84.5,Medium,198157.7598,1
2019-01-31,1627,574826.2233999999,231938.1064,0.32,258399.56999999998,inflation,587.0,0.23,37109.5296,44324.6804,354.64,40961.806599999996,71,0,45667.8794,137898.21759999997,Salary,37923.4284,Dining Out,Negative,62.0,Medium,342888.11699999997,1
2019-03-02,1473,368068.4436,313949.493,0.23,321912.93419999996,normal,732.0,0.5,27990.848599999998,25295.5846,709.28,160939.1784,68,0,88801.856,207347.36879999997,Salary,84118.8348,Education,Positive,96.3,Medium,54118.9506,0
2019-04-01,1671,355451.239,147404.34279999998,0.2,261432.6286,normal,754.0,0.11,49878.3428,15050.921599999998,177.32,88746.0002,81,0,61155.894799999995,199834.3204,Freelance,113260.4902,Entertainment,Positive,57.3,Medium,208046.89620000002,0
2019-05-01,1990,307557.9936,321772.8514,0.23,259593.82019999996,inflation,614.0,0.33,54475.36379999999,29610.6668,265.98,63986.808600000004,64,0,55170.458199999994,185209.85339999996,Salary,79526.2468,Investments,Positive,50.6,Medium,0.0,0
2019-05-31,1769,399016.1032,294150.82839999994,0.06,255328.3876,normal,628.0,0.35,41787.231199999995,43707.6068,531.96,137759.0214,92,0,23347.724399999996,263836.2012,Salary,145092.09,Utilities,Positive,24.4,Low,104865.2748,0
2019-06-30,1370,391498.62179999996,269741.8438,0.14,208540.73239999998,recession,602.0,0.33,48316.1536,83967.2262,797.9399999999999,142137.0522,24,0,82221.5108,88660.0,Salary,81274.622,Transportation,Neutral,36.9,Medium,121756.77799999999,0
2019-07-30,1532,274113.66839999997,253375.20779999997,0.38,286786.7288,normal,651.0,0.15,36875.4672,9100.949,265.98,70559.1744,97,0,47948.21459999999,199538.196,Salary,124617.83619999999,Utilities,Positive,19.2,Low,20738.4606,0
2019-08-29,1565,424776.26619999995,225837.4118,0.2,333870.5084,normal,641.0,0.1,84848.5066,22751.9292,797.9399999999999,105886.63799999999,30,0,42510.6968,286864.7496,Mixed,153674.378,Insurance,Neutral,13.1,Low,198938.8544,0
2019-09-28,1825,405643.43820000003,327772.47359999997,0.34,256809.89620000002,normal,698.0,0.14,42215.458999999995,0.0,265.98,104045.16979999999,60,0,29432.4602,198187.0176,Freelance,107439.07459999999,Dining Out,Positive,70.9,High,77870.96459999999,0
2019-10-28,1245,326207.6246,347552.5196,0.39,158795.3796,inflation,764.0,0.29,56743.2866,2758.2126,531.96,146253.536,60,0,42583.398,236956.26239999998,Salary,158326.3682,Entertainment,Negative,28.8,Medium,0.0,0
2019-11-27,1270,429894.608,326253.7278,0.32,242411.5122,normal,700.0,0.33,32893.7466,65897.4316,88.66,18857.982,31,0,29397.882799999996,88660.0,Salary,142102.4748,Insurance,Neutral,87.3,Low,103640.8802,0
2019-12-27,1190,377162.2998,231477.0744,0.33,225637.9268,normal,559.0,0.46,52199.461599999995,36516.3942,443.29999999999995,152985.48979999998,28,0,61359.8128,247739.97819999998,Salary,74797.1224,Rent,Positive,26.0,Medium,145685.2254,0
2020-01-26,1931,360958.79819999996,151694.6002,0.37,177070.8654,normal,653.0,0.29,40345.6196,30467.122399999997,443.29999999999995,84260.6908,29,0,42344.016,223744.14919999999,Mixed,157623.29439999998,Transportation,Positive,4.1,Low,209264.198,1
2020-02-25,1466,474994.17679999996,288139.6804,0.22,263110.0758,inflation,670.0,0.52,73302.3148,0.0,531.96,71778.2494,36,0,24831.0062,158032.017,Freelance,167617.0496,Dining Out,Negative,37.9,Low,186854.4964,0
2020-03-26,1544,400891.2622,276193.632,0.38,344078.8208,normal,721.0,0.1,34120.801,13034.7932,265.98,50787.9944,67,0,48664.5874,139928.5316,Salary,99450.8086,Entertainment,Neutral,13.4,Low,124697.6302,0
2020-04-25,1190,246758.512,187081.466,0.3,300069.76999999996,recession,721.0,0.52,8447.5248,59339.251399999994,177.32,123483.87479999999,90,0,35047.298,270785.372,Mixed,63563.900400000006,Entertainment,Positive,74.7,High,59677.046,0
2020-05-25,1423,127140.2132,248964.37279999998,0.16,261819.1862,normal,609.0,0.14,42132.118599999994,22968.259599999998,354.64,118780.46179999999,90,0,63483.21979999999,164676.1974,Salary,165770.2618,Investments,Positive,95.6,Low,0.0,0
2020-06-24,1497,405059.1688,210191.5816,0.28,197369.57239999998,inflation,688.0,0.21,69178.73819999999,46671.510599999994,797.9399999999999,92027.30679999999,68,0,43880.4938,271527.4562,Salary,149848.699,Insurance,Negative,67.2,High,194867.5872,0
2020-07-24,1146,385306.60740000004,145569.0808,0.11,256691.97839999996,normal,700.0,0.31,33509.047,40108.0108,797.9399999999999,89573.19799999999,96,0,53019.5666,103835.0456,Salary,177557.6088,Utilities,Positive,7.8,Medium,239737.5266,0
2020-08-23,1773,374416.49960000004,175893.4606,0.12,231047.07339999996,recession,701.0,0.2,22696.0734,39154.915799999995,531.96,111314.4032,91,0,59997.1086,194775.3808,Mixed,213597.0122,Utilities,Negative,89.2,Low,198523.039,0
2020-09-22,1494,380904.63839999994,287508.4212,0.06,250215.3654,inflation,624.0,0.33,71533.5478,23567.601199999997,177.32,107140.2904,86,0,51991.9972,140759.2758,Freelance,37398.5612,Rent,Positive,39.6,Low,93396.2172,0
2020-10-22,1341,309433.1526,289442.9824,0.11,243735.20599999998,normal,756.0,0.29,41241.0856,13190.834799999999,443.29999999999995,32341.394799999995,50,0,52797.9166,200689.0028,Freelance,98053.527,Healthcare,Neutral,27.0,Low,19990.1702,0
2020-11-21,1491,159467.4224,345303.2154,0.17,265992.4124,inflation,755.0,0.23,32642.838799999998,114575.31799999998,443.29999999999995,143077.7348,78,0,71658.5584,168803.3204,Salary,163105.1422,Insurance,Positive,77.4,High,0.0,0
2020-12-21,1294,287988.0718,195407.5266,0.16,217447.51599999997,normal,773.0,0.38,31071.783599999995,22819.3108,797.9399999999999,86100.38579999999,41,0,17615.8554,167335.9974,Salary,110016.4208,Transportation,Positive,95.4,Medium,92580.5452,0
2021-01-20,1667,345584.2676,362088.32660000003,0.28,272453.0666,normal,811.0,0.11,58345.372800000005,22383.1036,265.98,112622.1382,83,0,22291.7838,157532.86119999998,Salary,180305.1822,Utilities,Neutral,74.4,Medium,0.0,0
2021-02-19,1043,332944.01139999996,236623.78739999997,0.08,211971.8744,normal,628.0,0.27,53987.733799999995,34689.998199999995,265.98,71662.1048,80,0,91184.1502,91676.2132,Salary,84318.3198,Investments,Neutral,4.4,High,96320.224,0
2021-03-21,1843,331195.6362,275905.48699999996,0.19,248531.71199999997,normal,670.0,0.31,55060.519799999995,30283.5962,620.62,136646.3384,70,0,38779.884,146922.0324,Salary,114063.74979999999,Investments,Positive,32.6,High,55290.1492,0
2021-04-20,1189,396514.118,140944.5752,0.32,220171.1512,recession,567.0,0.15,82385.5318,8721.4842,797.9399999999999,128793.7222,43,0,44204.9894,330387.057,Salary,86838.037,Utilities,Positive,44.6,Low,255569.5428,1
2021-05-20,1164,256074.90480000002,260308.4198,0.39,245905.6028,normal,632.0,0.19,60878.388999999996,70174.39,177.32,75774.1556,92,0,31570.052799999998,171464.00699999998,Salary,94405.16799999999,Entertainment,Neutral,27.6,Low,0.0,0
2021-06-19,1607,423859.52179999993,219102.7982,0.31,289787.8698,normal,708.0,0.55,68535.95319999999,49187.681399999994,620.62,93652.44459999999,62,0,26940.227600000002,257150.35059999998,Salary,103152.3636,Groceries,Positive,99.5,Low,204756.7236,0
2021-07-19,1962,492877.78539999994,283735.9382,0.35,227388.07519999996,recession,683.0,0.54,51507.9136,0.0,443.29999999999995,85364.5078,83,0,67199.847,150173.1946,Salary,100479.2646,Dining Out,Positive,60.9,High,209141.8472,0
2021-08-18,1209,422594.34359999996,191502.94019999998,0.34,304253.63539999997,inflation,597.0,0.55,42180.8816,14400.157199999998,797.9399999999999,95542.67580000001,74,0,36268.146199999996,226224.85599999997,Salary,30851.020200000003,Rent,Negative,55.0,Low,231091.40339999998,0
2021-09-17,1518,272433.5614,271435.2498,0.36,190380.5046,inflation,630.0,0.51,38442.976,22191.598,88.66,94810.34419999999,93,0,14527.8276,227766.65339999998,Salary,82309.2842,Healthcare,Positive,10.6,High,998.3116,0
2021-10-17,1288,338318.5806,187961.8598,0.31,287095.2656,recession,740.0,0.15,41315.56,6026.2202,88.66,92670.0918,31,0,66358.4636,157207.479,Freelance,35204.2262,Insurance,Positive,45.0,High,150356.7208,0
2021-11-16,1689,618537.3766,292248.1848,0.4,269767.55519999994,normal,712.0,0.57,42946.903999999995,4838.1762,443.29999999999995,76863.787,99,0,37176.911199999995,142888.889,Salary,108012.70479999999,Rent,Positive,43.2,Medium,326289.1918,1
2021-12-16,1817,414466.88139999995,378927.5203999999,0.16,213649.32160000002,inflation,691.0,0.28,38724.02819999999,37034.1686,797.9399999999999,27911.0546,57,0,75390.2578,169773.2608,Salary,50126.5908,Dining Out,Positive,21.3,High,35539.361,0
2022-01-15,1268,404286.0536,270169.185,0.35,211017.89279999997,inflation,662.0,0.54,15672.4282,31286.340799999998,620.62,73424.6656,20,0,33272.324799999995,245235.3332,Mixed,86646.53139999999,Insurance,Negative,99.0,Medium,134116.8686,0
2022-02-14,1607,307784.9632,51523.8724,0.22,258529.90019999997,normal,706.0,0.39,50177.127,27220.3932,354.64,121465.9732,53,0,33692.5732,280944.9214,Freelance,139878.882,Utilities,Positive,24.3,High,256261.0908,0
2022-03-16,1424,235222.0728,299398.6138,0.12,256980.12339999998,normal,687.0,0.27,14465.765599999999,0.0,443.29999999999995,0.0,42,0,60016.61379999999,125309.38419999999,Salary,99653.84,Investments,Negative,96.7,Low,0.0,0
2022-04-15,1807,342002.40359999996,212169.58620000002,0.15,342764.8796,inflation,645.0,0.6,13667.825599999998,46858.583199999994,443.29999999999995,17501.484,21,0,31398.939,273115.3568,Freelance,115688.88759999999,Entertainment,Positive,46.2,High,129832.8174,0
